order_id,user_id,order_time,product_category,product_subcategory,product_name,unit_price,quantity,total_amount,province,city,gender,age,is_member
98518,4505,19:43.9,运动鞋,训练鞋,锋锐系列,706.88,1,706.88,河北,廊坊,男,25,是
478537,5296,44:30.9,运动服装,外套,运动风衣,440.3,1,440.3,上海,上海,女,18,是
381442,1499,46:34.5,运动服装,下装,训练紧身裤,310.63,3,931.89,山西,太原,女,26,是
246059,6459,23:39.7,运动鞋,跑步鞋,太阳能动力,851.09,2,1702.18,天津,天津,男,30,是
192174,6972,17:03.5,运动服装,外套,连帽外套,323.69,2,647.38,河北,廊坊,男,18,是
379359,460,44:12.1,运动鞋,跑步鞋,超新星,764.51,1,764.51,吉林,延边,男,31,是
65960,8287,37:03.9,运动鞋,户外鞋,特锐斯山地系列,1166.58,1,1166.58,宁夏,石嘴山,男,51,否
54447,5000,41:27.3,运动服装,套装,赛事套装,1069.18,1,1069.18,吉林,长春,女,33,是
86984,8816,50:52.9,运动服装,下装,运动长裤,298.83,1,298.83,江苏,苏州,男,29,否
282880,5685,02:36.1,运动服装,下装,篮球短裤,276.3,2,552.6,广东,珠海,女,20,是
279137,8142,43:22.1,运动鞋,休闲鞋,贝壳头系列,841.93,3,2525.79,广东,广州,男,48,否
381861,8966,29:06.8,运动服装,下装,运动七分裤,202.72,2,405.44,浙江,金华,女,43,是
128856,7611,27:58.3,运动装备,篮球装备,篮球,339.75,1,339.75,内蒙古,呼和浩特,女,32,是
487068,6916,39:28.0,运动装备,训练装备,弹力带,81.72,1,81.72,云南,大理,男,27,是
224146,241,53:08.9,运动配饰,帽子,渔夫帽,134.83,1,134.83,安徽,蚌埠,女,35,是
410647,8480,18:37.1,运动服装,上衣,篮球上衣,270.37,3,811.11,湖北,宜昌,女,22,是
70875,9899,37:06.6,运动装备,训练装备,瑜伽垫,397.39,1,397.39,广东,珠海,男,19,否
215565,5376,09:37.0,运动服装,下装,运动七分裤,327.48,2,654.96,辽宁,鞍山,男,27,否
250924,7535,13:29.7,运动鞋,跑步鞋,超新星,890.05,2,1780.1,海南,儋州,男,31,否
457266,3942,06:59.4,运动服装,套装,赛事套装,731.44,2,1462.88,北京,北京,女,22,否
428456,6643,01:22.2,运动装备,篮球装备,护臂,93.71,3,281.13,四川,南充,女,25,是
81098,7489,30:29.5,运动装备,篮球装备,护膝,154.44,2,308.88,河南,新乡,男,33,是
115144,8852,29:08.0,运动鞋,篮球鞋,利拉德系列,1493.03,1,1493.03,广西,柳州,男,20,否
226439,2082,08:39.0,运动配饰,其他配饰,水壶,168.38,1,168.38,青海,西宁,女,44,否
270908,8946,29:50.0,运动服装,上衣,篮球上衣,317.44,2,634.88,北京,北京,男,29,否
303838,4724,51:01.2,运动配饰,包袋,腰包,164.63,3,493.89,宁夏,银川,女,21,是
99949,4320,15:20.5,运动配饰,帽子,遮阳帽,178.15,1,178.15,甘肃,兰州,女,29,否
117873,2965,25:05.5,运动装备,篮球装备,护臂,85.48,1,85.48,上海,上海,男,33,是
477726,9399,24:44.9,运动服装,上衣,运动POLO衫,347.9,2,695.8,天津,天津,女,54,是
58087,1037,30:25.6,运动配饰,包袋,健身包,280.37,1,280.37,浙江,温州,女,25,否
278763,7840,51:12.4,运动鞋,休闲鞋,史密斯系列,887.57,1,887.57,广东,中山,男,20,否
10573,6993,35:49.7,运动服装,上衣,运动夹克,468.84,2,937.68,新疆,克拉玛依,女,33,是
29580,941,36:16.2,运动服装,外套,保暖外套,848.12,1,848.12,山东,青岛,男,18,否
246593,6478,10:36.7,运动服装,外套,羽绒服,1355.26,1,1355.26,辽宁,抚顺,女,23,是
383745,3880,58:17.1,运动服装,外套,训练外套,576.67,1,576.67,四川,绵阳,女,24,否
10804,2648,58:43.1,运动鞋,训练鞋,锋锐系列,479.65,2,959.3,江苏,常州,男,29,是
77783,3631,22:46.0,运动鞋,篮球鞋,利拉德系列,1196.22,2,2392.44,上海,上海,男,21,是
136885,6409,01:48.7,运动鞋,户外鞋,特锐斯AX,911.9,1,911.9,上海,上海,男,21,否
205330,3028,16:00.2,运动服装,下装,跑步紧身裤,349.03,1,349.03,湖北,荆州,女,44,否
96905,7243,20:47.7,运动鞋,跑步鞋,阿尔法弹力,795.28,2,1590.56,广东,中山,男,31,是
271705,2148,47:46.8,运动服装,上衣,训练背心,176.77,1,176.77,上海,上海,男,31,否
431912,2383,32:37.6,运动服装,外套,防风夹克,544.55,2,1089.1,黑龙江,齐齐哈尔,女,41,是
30802,1326,07:05.0,运动服装,上衣,足球球衣,403.93,2,807.86,江苏,无锡,女,24,是
428632,4843,25:15.5,运动鞋,足球鞋,F50系列,1548.04,1,1548.04,甘肃,兰州,男,20,是
80320,925,29:35.8,运动鞋,跑步鞋,阿迪达斯超动力,1030.12,2,2060.24,广东,佛山,男,40,是
392021,6534,45:27.2,运动装备,训练装备,弹力带,125.68,1,125.68,广东,珠海,女,26,否
228893,92,13:00.4,运动装备,篮球装备,运动护具,243.99,2,487.98,湖南,湘潭,女,34,是
1201,6446,16:34.4,运动服装,下装,跑步紧身裤,278.79,1,278.79,浙江,杭州,男,26,是
43004,543,44:25.5,运动服装,上衣,训练背心,190.91,3,572.73,山东,济南,女,33,是
422383,7516,56:26.0,运动服装,下装,足球短裤,172.28,2,344.56,四川,绵阳,女,47,是
97713,7721,37:39.6,运动服装,上衣,足球球衣,665.42,3,1996.26,重庆,重庆,女,28,是
177252,9458,44:46.2,运动配饰,手套,足球守门员手套,447.45,3,1342.35,天津,天津,男,32,是
197020,7158,25:03.2,运动服装,上衣,训练T恤,176.18,1,176.18,山东,威海,女,33,是
156827,7699,59:52.0,运动鞋,训练鞋,银河系列,401.96,1,401.96,湖北,武汉,女,26,是
204407,6831,13:39.2,运动服装,下装,运动长裤,422.6,2,845.2,甘肃,酒泉,女,21,是
114845,712,12:20.5,运动服装,外套,保暖外套,701.76,2,1403.52,河南,许昌,女,36,是
458659,2776,28:35.9,运动鞋,休闲鞋,桑巴系列,649.57,2,1299.14,吉林,延边,女,20,是
181773,804,13:46.5,运动配饰,帽子,遮阳帽,168.26,1,168.26,四川,成都,男,29,是
127065,1966,07:40.1,运动服装,上衣,篮球上衣,327.03,2,654.06,宁夏,银川,女,23,是
169191,9283,24:33.8,运动配饰,手套,足球守门员手套,196.33,2,392.66,上海,上海,男,26,是
293224,8574,43:34.9,运动装备,篮球装备,护臂,143.43,2,286.86,安徽,蚌埠,女,42,是
440177,1713,31:41.7,运动装备,篮球装备,护膝,135.11,1,135.11,辽宁,沈阳,男,30,否
131092,5983,13:51.3,运动服装,上衣,篮球上衣,307.5,1,307.5,北京,北京,女,18,是
400915,4489,25:16.9,运动服装,上衣,运动卫衣,588.61,2,1177.22,四川,乐山,女,21,否
499600,7976,04:54.2,运动鞋,训练鞋,耐力系列,487.46,2,974.92,北京,北京,男,28,是
326355,8246,38:09.0,运动服装,外套,运动风衣,649.42,1,649.42,湖南,湘潭,女,47,否
372715,7240,31:39.3,运动配饰,帽子,针织帽,143.36,1,143.36,上海,上海,女,41,是
411396,8159,10:56.4,运动鞋,篮球鞋,米切尔系列,890.55,1,890.55,浙江,金华,男,24,否
140386,2643,46:13.6,运动鞋,户外鞋,特锐斯山地系列,1263.32,1,1263.32,宁夏,银川,男,45,否
181267,4258,10:35.2,运动服装,下装,运动七分裤,186.05,2,372.1,贵州,贵阳,男,53,是
302752,2108,08:10.4,运动鞋,户外鞋,特锐斯AX,1280.63,1,1280.63,山西,临汾,男,44,否
25823,4822,44:32.3,运动配饰,帽子,训练帽,118.05,2,236.1,山东,临沂,女,25,是
427382,3058,35:30.2,运动服装,上衣,训练T恤,225.23,1,225.23,湖北,荆州,女,30,否
93986,8735,38:19.4,运动鞋,跑步鞋,阿尔法弹力,750.55,1,750.55,山东,威海,男,33,是
145181,2714,41:32.9,运动配饰,帽子,渔夫帽,193.78,1,193.78,天津,天津,女,33,否
477289,2678,48:47.8,运动服装,套装,训练套装,608,1,608,内蒙古,呼和浩特,女,19,是
437451,6589,48:32.1,运动服装,下装,运动长裤,284.9,1,284.9,上海,上海,女,25,否
247045,4442,26:08.7,运动鞋,休闲鞋,桑巴系列,795.55,1,795.55,广西,柳州,男,26,是
72654,8106,07:36.5,运动鞋,跑步鞋,超新星,833,1,833,天津,天津,男,28,否
191834,9566,05:01.4,运动服装,套装,篮球套装,794.53,2,1589.06,北京,北京,女,24,是
255412,6883,04:38.2,运动服装,上衣,训练T恤,246.21,1,246.21,北京,北京,女,31,是
304088,5652,50:40.6,运动服装,外套,羽绒服,775.55,1,775.55,福建,福州,男,40,是
148166,3260,19:25.8,运动鞋,休闲鞋,贝壳头系列,720.25,2,1440.5,江苏,无锡,男,28,是
76434,8543,33:29.0,运动服装,套装,训练套装,682.9,2,1365.8,北京,北京,女,28,否
120290,7008,34:27.7,运动鞋,休闲鞋,史密斯系列,615.73,1,615.73,江苏,南通,女,43,否
279624,5492,27:33.6,运动服装,上衣,训练背心,211.34,1,211.34,陕西,西安,女,27,是
333633,987,56:01.0,运动鞋,训练鞋,阿尔法训练师,627.26,1,627.26,内蒙古,呼和浩特,女,36,是
144746,2606,53:36.4,运动装备,足球装备,护踝,140.53,1,140.53,新疆,乌鲁木齐,男,26,否
178058,8468,06:53.0,运动装备,训练装备,弹力带,74.1,1,74.1,湖北,襄阳,男,26,否
150240,9456,42:48.8,运动服装,上衣,训练背心,194.02,1,194.02,陕西,渭南,女,32,否
7743,7881,00:43.7,运动服装,套装,运动套装,875.38,2,1750.76,江苏,南通,女,22,是
308950,794,36:47.1,运动配饰,袜子,篮球袜,98.82,1,98.82,广东,佛山,男,37,否
413485,5701,27:47.1,运动鞋,休闲鞋,NMD系列,1284.68,1,1284.68,广东,佛山,女,23,否
184249,3812,09:20.0,运动服装,上衣,篮球上衣,386.24,1,386.24,河北,唐山,女,25,否
196126,7583,51:01.8,运动服装,上衣,足球球衣,680.86,3,2042.58,北京,北京,女,21,否
444762,6638,53:06.4,运动装备,训练装备,弹力带,128.13,1,128.13,福建,厦门,女,23,是
47340,8935,59:24.7,运动鞋,篮球鞋,利拉德系列,1178,2,2356,青海,西宁,男,24,是
473826,6159,28:47.7,运动配饰,袜子,跑步袜,103.33,2,206.66,广东,东莞,女,34,否
25886,8170,38:24.0,运动鞋,跑步鞋,极速系列,1007.62,2,2015.24,吉林,长春,男,28,是
471356,171,45:53.2,运动装备,足球装备,护腿板,152.95,2,305.9,西藏,拉萨,男,32,是
249746,881,13:47.7,运动鞋,休闲鞋,NMD系列,769.09,1,769.09,重庆,重庆,男,24,是
355394,9794,39:38.9,运动装备,篮球装备,护臂,95.66,1,95.66,青海,西宁,男,23,否
401039,6218,24:34.6,运动鞋,休闲鞋,史密斯系列,588.19,2,1176.38,福建,泉州,男,24,是
486861,8735,45:29.6,运动服装,外套,防风夹克,673.08,1,673.08,山东,威海,男,33,是
289341,3730,45:59.5,运动服装,下装,训练短裤,248.72,2,497.44,天津,天津,男,23,是
43387,6158,43:32.7,运动装备,训练装备,瑜伽垫,377.23,1,377.23,新疆,乌鲁木齐,女,26,否
421768,4602,05:06.0,运动配饰,手套,保暖手套,143.15,2,286.3,宁夏,银川,女,43,是
10368,5106,17:27.0,运动服装,上衣,训练T恤,199.66,1,199.66,福建,福州,女,26,否
320058,1990,17:11.1,运动鞋,篮球鞋,哈登系列,1328.71,1,1328.71,上海,上海,男,18,是
92506,1105,22:46.9,运动服装,上衣,训练背心,215.1,1,215.1,天津,天津,男,29,否
13862,5599,47:42.8,运动服装,上衣,训练T恤,233,2,466,陕西,宝鸡,男,31,是
304417,671,38:29.2,运动鞋,足球鞋,涅墨系列,941.99,1,941.99,江苏,南京,男,24,是
391285,1610,32:07.4,运动装备,篮球装备,护膝,118.81,1,118.81,湖南,株洲,男,32,是
123908,838,42:14.3,运动装备,足球装备,脚踝绑带,71.41,1,71.41,山东,青岛,男,31,是
43777,8502,12:46.4,运动服装,上衣,训练背心,173.21,2,346.42,安徽,安庆,女,28,是
478603,6500,27:32.2,运动鞋,跑步鞋,极速系列,1047.24,1,1047.24,重庆,重庆,男,19,是
221159,7976,39:53.8,运动服装,上衣,篮球上衣,254.98,3,764.94,北京,北京,男,28,是
169467,5820,02:07.7,运动装备,篮球装备,篮球,340.43,1,340.43,河南,郑州,男,29,否
307298,3444,47:40.4,运动配饰,其他配饰,运动头带,99.48,2,198.96,浙江,温州,女,35,是
413265,9098,26:02.5,运动鞋,跑步鞋,阿尔法弹力,847.14,1,847.14,辽宁,鞍山,男,27,否
114445,3977,42:28.9,运动配饰,手套,训练手套,147.57,2,295.14,北京,北京,女,42,是
342777,5464,37:23.0,运动服装,套装,运动套装,875.66,1,875.66,黑龙江,大庆,男,30,是
254978,4602,07:35.0,运动配饰,手套,保暖手套,223.71,1,223.71,宁夏,银川,女,43,是
367556,1302,22:18.5,运动服装,下装,训练紧身裤,326.1,2,652.2,安徽,芜湖,女,25,否
416206,7449,29:44.0,运动配饰,帽子,遮阳帽,161.31,2,322.62,江苏,苏州,男,19,是
451713,8882,03:04.9,运动服装,上衣,运动POLO衫,373.67,1,373.67,重庆,重庆,女,21,否
212443,8411,50:24.9,运动服装,套装,赛事套装,797.81,2,1595.62,河南,郑州,女,32,是
343707,6820,00:46.6,运动服装,套装,篮球套装,584.1,2,1168.2,湖北,荆州,男,35,是
63009,7641,06:23.7,运动鞋,跑步鞋,阿迪达斯超动力,1308.54,1,1308.54,河南,郑州,男,30,是
389505,4387,33:00.3,运动服装,下装,运动七分裤,201.79,1,201.79,四川,成都,女,28,是
127047,4685,56:49.9,运动服装,套装,足球套装,973.18,1,973.18,河北,保定,女,33,否
210279,5461,59:43.6,运动鞋,训练鞋,锋锐系列,807.76,1,807.76,江西,南昌,女,32,否
485621,9708,46:34.2,运动服装,套装,篮球套装,1212,1,1212,河北,保定,男,20,否
57484,4153,24:19.2,运动服装,套装,篮球套装,623.8,2,1247.6,广东,广州,女,22,是
165022,3936,58:09.1,运动服装,上衣,训练T恤,165.09,1,165.09,黑龙江,齐齐哈尔,男,27,是
297836,4610,37:53.7,运动鞋,休闲鞋,加赛尔系列,696.37,1,696.37,四川,乐山,女,18,否
12347,6423,30:52.6,运动鞋,篮球鞋,特雷杨系列,1404.44,1,1404.44,福建,厦门,男,21,否
430003,9996,25:28.0,运动服装,上衣,篮球上衣,249.74,1,249.74,新疆,喀什,男,19,是
403693,9258,41:49.4,运动鞋,篮球鞋,利拉德系列,1172.72,1,1172.72,上海,上海,男,24,是
414825,148,03:06.2,运动服装,下装,篮球短裤,233.13,1,233.13,天津,天津,男,24,否
352088,6250,02:17.0,运动服装,下装,运动长裤,392.28,2,784.56,湖南,湘潭,男,29,是
30733,2764,57:47.9,运动服装,套装,训练套装,561.6,2,1123.2,重庆,重庆,女,25,是
292188,2220,36:47.3,运动服装,上衣,训练背心,180.96,1,180.96,天津,天津,男,21,是
220272,1016,27:01.6,运动鞋,跑步鞋,太阳能动力,955.49,2,1910.98,内蒙古,包头,男,25,是
59307,336,03:57.6,运动服装,上衣,运动夹克,600.71,1,600.71,重庆,重庆,男,29,是
128616,4327,40:32.6,运动服装,下装,足球短裤,212.41,2,424.82,山东,济南,女,27,否
196422,7378,07:56.1,运动鞋,训练鞋,耐力系列,459.65,1,459.65,吉林,长春,男,33,否
349919,6264,58:50.4,运动鞋,训练鞋,银河系列,420.07,1,420.07,浙江,温州,男,38,是
470061,490,34:16.1,运动鞋,训练鞋,耐力系列,361.18,3,1083.54,北京,北京,女,33,是
33288,2620,39:53.3,运动鞋,户外鞋,特锐斯速行,662.05,1,662.05,青海,西宁,男,21,是
99083,2035,25:47.8,运动鞋,休闲鞋,加赛尔系列,843.88,1,843.88,河南,郑州,男,28,否
437321,7526,01:59.9,运动服装,外套,训练外套,560.91,1,560.91,江西,上饶,女,23,是
65114,9580,13:55.7,运动装备,训练装备,弹力带,78.26,1,78.26,上海,上海,女,41,是
435204,8754,55:40.0,运动鞋,跑步鞋,超新星,938.51,1,938.51,天津,天津,女,26,否
93451,9718,51:42.5,运动服装,上衣,运动夹克,644.85,1,644.85,陕西,西安,女,42,是
221798,2457,18:45.7,运动服装,上衣,足球球衣,361.31,1,361.31,湖北,襄阳,男,20,是
159480,1678,48:04.5,运动鞋,休闲鞋,加赛尔系列,559.16,1,559.16,广东,深圳,男,19,是
289823,1133,13:56.4,运动服装,下装,训练短裤,184.76,2,369.52,海南,三亚,男,29,否
349886,985,32:36.5,运动配饰,包袋,单肩包,326.94,1,326.94,北京,北京,男,20,否
186101,4318,53:39.1,运动鞋,休闲鞋,加赛尔系列,551,1,551,安徽,安庆,男,45,是
426163,9865,38:21.2,运动服装,上衣,跑步T恤,165.97,1,165.97,广东,广州,女,34,是
380677,6123,05:33.5,运动服装,外套,防风夹克,479.31,2,958.62,河北,唐山,女,37,是
88988,1773,09:21.3,运动服装,外套,训练外套,454.35,1,454.35,重庆,重庆,男,37,是
290361,946,51:55.9,运动鞋,跑步鞋,阿尔法弹力,938,1,938,北京,北京,男,28,否
83778,4715,07:38.9,运动服装,上衣,篮球上衣,244.78,1,244.78,甘肃,酒泉,女,39,是
456051,6909,09:55.1,运动配饰,帽子,渔夫帽,137.78,1,137.78,上海,上海,男,19,是
471841,5673,44:17.4,运动鞋,训练鞋,耐力系列,419.12,1,419.12,浙江,杭州,男,27,是
319749,1510,50:40.9,运动服装,下装,训练短裤,218.25,2,436.5,上海,上海,男,25,是
189833,7418,54:59.8,运动服装,下装,运动七分裤,345.27,1,345.27,宁夏,石嘴山,女,27,是
131306,7276,18:47.7,运动服装,套装,赛事套装,634.38,1,634.38,上海,上海,女,23,是
192960,4646,16:09.3,运动装备,训练装备,瑜伽垫,276.88,2,553.76,湖南,株洲,男,47,否
368759,9328,49:48.5,运动服装,下装,运动长裤,409.32,2,818.64,四川,乐山,女,19,否
346051,8251,02:44.3,运动服装,上衣,篮球上衣,186.52,1,186.52,江苏,南通,男,30,是
453874,6340,15:43.2,运动服装,上衣,篮球上衣,273.62,1,273.62,重庆,重庆,女,27,否
318089,4666,51:31.7,运动服装,外套,训练外套,335.62,1,335.62,山东,烟台,男,44,是
15524,3715,06:46.6,运动服装,上衣,训练背心,187.5,3,562.5,江苏,无锡,女,30,是
177950,3349,33:22.5,运动服装,套装,足球套装,613.83,1,613.83,山东,临沂,女,23,否
344267,7276,14:24.3,运动鞋,休闲鞋,大陆80系列,783.32,2,1566.64,上海,上海,女,23,是
206911,5805,41:38.8,运动鞋,篮球鞋,利拉德系列,1015.72,1,1015.72,河南,许昌,女,20,是
441814,1125,55:22.8,运动服装,下装,篮球短裤,297.89,3,893.67,福建,漳州,女,32,是
231841,636,22:41.5,运动装备,篮球装备,运动护具,177.08,2,354.16,江苏,苏州,女,29,是
245786,1608,53:40.1,运动鞋,休闲鞋,贝壳头系列,730.01,1,730.01,天津,天津,男,24,否
119703,9319,22:25.5,运动鞋,足球鞋,捕食者系列,1401.69,1,1401.69,北京,北京,男,40,否
299408,3055,49:47.6,运动鞋,跑步鞋,超新星,896.4,1,896.4,内蒙古,包头,男,24,是
398708,7450,41:46.8,运动鞋,训练鞋,银河系列,460.95,1,460.95,山西,大同,男,28,否
227766,7096,33:07.1,运动配饰,手套,训练手套,147.86,3,443.58,山东,济南,女,38,否
399597,8882,34:05.7,运动服装,上衣,训练T恤,177.65,1,177.65,重庆,重庆,女,21,否
424074,7137,19:51.4,运动服装,上衣,训练T恤,197.09,2,394.18,青海,西宁,女,29,是
269632,7675,28:05.4,运动服装,上衣,运动夹克,715.94,1,715.94,湖南,株洲,女,23,是
385319,107,50:16.2,运动服装,套装,训练套装,905.02,1,905.02,重庆,重庆,女,19,是
71136,4736,52:35.2,运动配饰,包袋,健身包,387.05,1,387.05,宁夏,银川,男,26,是
321470,1254,38:05.4,运动服装,上衣,运动卫衣,277.11,2,554.22,安徽,安庆,女,24,是
89759,4300,10:47.7,运动鞋,训练鞋,银河系列,568.17,1,568.17,江苏,南通,女,30,否
94432,775,39:29.8,运动装备,训练装备,握力器,180.18,1,180.18,天津,天津,女,19,否
400935,8366,40:21.4,运动服装,套装,篮球套装,590.26,1,590.26,山西,运城,女,50,是
168730,1202,42:23.1,运动配饰,袜子,篮球袜,150.19,3,450.57,广东,佛山,男,18,是
381575,7952,53:14.6,运动装备,训练装备,跳绳,129.26,1,129.26,安徽,合肥,女,31,否
54429,2755,22:26.5,运动装备,篮球装备,运动护具,218.73,1,218.73,陕西,咸阳,男,22,是
476497,5825,14:51.0,运动配饰,帽子,针织帽,157.66,1,157.66,江苏,苏州,男,21,否
298829,1937,03:35.5,运动鞋,休闲鞋,桑巴系列,774.21,1,774.21,广东,佛山,男,24,是
497975,4442,31:54.0,运动配饰,帽子,运动棒球帽,144.04,3,432.12,广西,柳州,男,26,是
447172,8842,30:23.4,运动配饰,帽子,训练帽,127.32,3,381.96,湖北,襄阳,女,34,是
267558,5924,33:41.5,运动服装,外套,训练外套,564.75,2,1129.5,江苏,常州,男,42,否
259687,3815,13:54.4,运动鞋,跑步鞋,超新星,820.79,1,820.79,辽宁,抚顺,女,33,否
295745,569,57:05.8,运动服装,外套,保暖外套,787.42,2,1574.84,安徽,合肥,女,26,是
328567,6031,29:02.3,运动配饰,袜子,篮球袜,107.26,2,214.52,重庆,重庆,男,28,否
404512,1239,37:45.6,运动服装,套装,训练套装,866.81,1,866.81,广东,广州,女,19,是
74981,9479,08:10.4,运动鞋,训练鞋,锋锐系列,799.81,1,799.81,山东,威海,女,27,是
462366,8906,30:17.4,运动鞋,休闲鞋,NMD系列,1296.34,1,1296.34,陕西,渭南,女,18,否
116556,5443,23:30.4,运动服装,套装,赛事套装,902.64,2,1805.28,陕西,渭南,女,33,否
114514,689,16:40.9,运动服装,下装,运动七分裤,358.84,1,358.84,江苏,常州,女,26,否
89572,2054,17:47.0,运动服装,上衣,训练T恤,297.48,1,297.48,江苏,苏州,女,26,否
179352,8373,10:25.8,运动服装,外套,羽绒服,1338.5,1,1338.5,湖北,襄阳,女,41,是
36669,7812,51:17.2,运动鞋,跑步鞋,阿尔法弹力,690.16,1,690.16,上海,上海,女,31,否
442503,2212,25:18.8,运动装备,训练装备,握力器,98.1,1,98.1,天津,天津,男,21,是
60581,5137,19:56.7,运动装备,训练装备,握力器,168.41,1,168.41,吉林,延边,男,34,否
103474,7880,24:29.3,运动鞋,训练鞋,阿尔法训练师,567.09,2,1134.18,吉林,长春,男,33,是
47494,4093,42:00.9,运动服装,上衣,足球球衣,514.97,2,1029.94,湖北,荆州,女,22,是
392284,2876,40:43.1,运动服装,外套,训练外套,399.81,1,399.81,江苏,常州,女,39,否
23656,8468,10:48.0,运动鞋,休闲鞋,史密斯系列,782.53,1,782.53,湖北,襄阳,男,26,否
459207,8396,30:27.8,运动装备,训练装备,握力器,150.43,1,150.43,福建,厦门,男,21,是
155309,1722,34:50.2,运动鞋,训练鞋,耐力系列,576.47,2,1152.94,辽宁,抚顺,男,34,是
296658,7253,03:03.9,运动装备,篮球装备,护臂,158.79,2,317.58,福建,泉州,女,44,否
343199,7249,11:18.7,运动服装,上衣,训练背心,163.75,1,163.75,江苏,无锡,女,19,是
5228,6858,26:33.5,运动服装,上衣,运动卫衣,403.36,2,806.72,重庆,重庆,男,27,是
121924,8160,02:31.3,运动装备,训练装备,握力器,93.59,1,93.59,上海,上海,女,35,是
90953,3214,15:57.7,运动服装,下装,训练紧身裤,220.73,3,662.19,福建,漳州,女,29,是
183112,7251,25:35.3,运动装备,训练装备,跳绳,134.74,1,134.74,山东,青岛,男,18,否
117618,188,53:10.5,运动服装,上衣,运动卫衣,302.17,1,302.17,贵州,安顺,女,23,否
298930,5780,22:26.9,运动服装,上衣,运动夹克,489.45,2,978.9,广西,桂林,男,32,否
137534,6037,37:10.2,运动装备,训练装备,握力器,144.9,1,144.9,重庆,重庆,男,27,是
8390,1530,47:22.3,运动服装,上衣,训练背心,220.8,3,662.4,上海,上海,男,22,否
195168,4837,43:11.8,运动配饰,手套,训练手套,169.85,1,169.85,湖南,株洲,女,39,是
451723,9507,54:24.6,运动配饰,包袋,球包,649.32,1,649.32,北京,北京,男,29,否
210422,5138,42:58.8,运动服装,下装,运动长裤,435.52,3,1306.56,陕西,西安,女,33,否
391672,1127,03:44.6,运动服装,上衣,训练背心,192.48,1,192.48,黑龙江,齐齐哈尔,女,21,否
200279,4814,11:41.6,运动配饰,手套,训练手套,200.3,1,200.3,湖北,襄阳,女,36,是
361689,9940,33:04.7,运动鞋,休闲鞋,大陆80系列,769.51,1,769.51,广东,中山,男,18,否
82851,7414,51:27.9,运动配饰,袜子,跑步袜,90.59,2,181.18,福建,漳州,男,21,否
400974,9191,11:26.4,运动鞋,篮球鞋,米切尔系列,1257.29,2,2514.58,北京,北京,女,23,否
477002,5180,24:43.6,运动鞋,休闲鞋,加赛尔系列,757.45,1,757.45,湖北,武汉,男,43,否
329686,2180,25:15.6,运动鞋,休闲鞋,加赛尔系列,580.82,2,1161.64,西藏,日喀则,男,44,是
277969,2377,19:46.3,运动服装,下装,运动七分裤,179.68,2,359.36,重庆,重庆,男,35,是
492114,5701,16:29.9,运动服装,套装,训练套装,681.23,2,1362.46,广东,佛山,女,23,否
93016,2,17:25.3,运动服装,外套,连帽外套,585.37,1,585.37,河北,石家庄,女,18,是
377957,3837,32:45.8,运动鞋,户外鞋,特锐斯徒步者,1403.49,1,1403.49,四川,乐山,男,32,是
263465,9927,44:33.1,运动鞋,篮球鞋,哈登系列,1202.7,2,2405.4,浙江,杭州,男,20,是
227804,3960,50:41.4,运动装备,训练装备,瑜伽垫,240.31,1,240.31,黑龙江,哈尔滨,女,29,否
302941,4165,39:51.2,运动装备,训练装备,跳绳,93.76,1,93.76,宁夏,石嘴山,女,35,是
36728,2235,07:20.5,运动鞋,休闲鞋,加赛尔系列,570.48,1,570.48,安徽,芜湖,男,18,是
431561,760,35:05.7,运动服装,套装,训练套装,1035.06,1,1035.06,云南,昆明,女,21,否
399696,827,16:53.1,运动鞋,跑步鞋,太阳能动力,1128.09,1,1128.09,上海,上海,男,30,是
120411,6429,55:10.8,运动服装,下装,篮球短裤,345.84,2,691.68,广西,北海,女,21,否
135062,5632,42:24.2,运动服装,上衣,训练T恤,230.37,1,230.37,重庆,重庆,男,28,否
343040,8470,44:08.4,运动配饰,袜子,篮球袜,107.73,1,107.73,北京,北京,男,24,否
1203,3375,56:41.7,运动服装,外套,羽绒服,781.13,3,2343.39,四川,绵阳,男,32,是
351373,6025,59:21.9,运动服装,套装,赛事套装,712.36,2,1424.72,天津,天津,男,37,否
201551,1446,16:33.8,运动鞋,训练鞋,耐力系列,551.84,1,551.84,河南,新乡,男,27,是
473840,110,05:52.7,运动装备,足球装备,护踝,125.17,2,250.34,天津,天津,男,36,是
104644,1673,27:33.4,运动鞋,训练鞋,银河系列,500.08,1,500.08,西藏,日喀则,男,29,是
165765,7009,52:10.9,运动服装,下装,篮球短裤,302,3,906,北京,北京,男,29,是
391307,2234,21:47.6,运动配饰,帽子,遮阳帽,193.9,2,387.8,海南,儋州,男,24,是
296090,665,45:03.0,运动服装,外套,运动风衣,427.76,1,427.76,河北,廊坊,女,45,否
64453,667,05:43.5,运动服装,下装,运动七分裤,289.87,1,289.87,天津,天津,女,25,是
437597,5590,49:55.7,运动服装,下装,训练短裤,293.08,1,293.08,河南,新乡,女,23,否
405643,3765,53:27.1,运动服装,外套,运动风衣,509.36,1,509.36,黑龙江,齐齐哈尔,女,53,否
312308,7528,58:15.3,运动服装,套装,篮球套装,824.59,2,1649.18,四川,乐山,女,20,是
173625,9892,04:56.9,运动服装,下装,训练短裤,241.89,2,483.78,宁夏,石嘴山,女,36,否
19154,88,51:14.6,运动配饰,袜子,长袜,131.69,1,131.69,山东,威海,女,19,是
